county,name,phone,address,lat,lng
澎湖縣,小門社區活動中心,06-9981106,澎湖縣西嶼鄉小門村小門村14-1號,23.652698,119.517354
澎湖縣,竹灣社區活動中心,06-9981658,澎湖縣西嶼鄉竹灣村竹灣村70-4號,23.631466,119.522791
澎湖縣,大池社區活動中心,06-9983560,澎湖縣西嶼鄉大池村大池村11-5號,23.617595,119.505619
澎湖縣,西嶼國中體育館,06-9982611,澎湖縣西嶼鄉池東村池東村123號,23.599671,119.506048
澎湖縣,內垵社區活動中心,06-9983537,澎湖縣西嶼鄉內垵村內垵村43-5號,23.569265,119.501521
澎湖縣,橫礁社區活動中心,06-9983379,澎湖縣西嶼鄉橫礁村橫礁村37-1,23.638953,119.539714
澎湖縣,合界社區活動中心,06-9981177,澎湖縣西嶼鄉合界村合界村80-1號,23.638166,119.53116
澎湖縣,赤馬社區活動中心,06-9981659,澎湖縣西嶼鄉赤馬村146-13號,23.582504,119.510606
澎湖縣,外垵社區活動中心,06-9981660,澎湖縣西嶼鄉外垵村外垵村4-26號,23.564668,119.48381
澎湖縣,澎湖縣七美鄉公所,06-9971007#62,澎湖縣七美鄉中和村2鄰10號,23.206814,119.424576
澎湖縣,東湖社區暨農漁民活動中心,06-9971007#62,澎湖縣七美鄉東湖村3鄰39號之1,23.210998,119.437595
澎湖縣,西湖社區活動中心,06-9971007#62,澎湖縣七美鄉西湖村西湖村6鄰38號,23.214766,119.429418
澎湖縣,七美鄉老人文康活動中心,06-9971007#62,澎湖縣七美鄉中和村中和村10鄰55號,23.202463,119.42856
澎湖縣,中和社區活動中心,06-9971007#62,澎湖縣七美鄉中和村中和村5鄰41號之1,23.205559,119.433477
澎湖縣,平和社區活動中心,06-9971007#62,澎湖縣七美鄉平和村平和村8鄰23號之1,23.20923,119.421285
澎湖縣,海豐社區活動中心,06-9971007#62,澎湖縣七美鄉海豐村海豐村9鄰3號之1,23.203993,119.425213
澎湖縣,南港社區活動中心,06-9971007#62,澎湖縣七美鄉南港村1鄰43號,23.193284,119.425799
澎湖縣,沙港社區農漁民活動中心,06-9213663,澎湖縣湖西鄉沙港村澎湖縣湖西鄉沙港村75-1號,23.606922,119.624844
澎湖縣,湖西國中活動中心,06-9921929,澎湖縣湖西鄉湖西村澎湖縣湖西鄉湖西村43之1號,23.584617,119.653696
澎湖縣,白坑社區活動中心,06-9922430,澎湖縣湖西鄉白坑村澎湖縣湖西鄉白坑村1之3號,23.59403,119.658839
澎湖縣,南寮活動中心,06-9921555,澎湖縣湖西鄉南寮村澎湖縣湖西鄉南寮村46之1號,23.583278,119.670384
澎湖縣,成功社區暨漁民活動中心,06-9215071,澎湖縣湖西鄉成功村澎湖縣湖西鄉成功村80-2號,23.580905,119.624004
澎湖縣,沙港國小活動中心,06-9210087,澎湖縣湖西鄉沙港村澎湖縣湖西鄉沙港村75號,23.606532,119.624955
澎湖縣,太武村民眾活動中心,06-9212109,澎湖縣湖西鄉太武村澎湖縣湖西鄉太武村14號之1,23.572105,119.633128
澎湖縣,隘門國小、學生活動中心、禮堂、多元化教室,06-9212692,澎湖縣湖西鄉隘門村澎湖縣湖西鄉隘門村15號,23.564309,119.636219
澎湖縣,尖山社區老人活動中心,06-9921487,澎湖縣湖西鄉尖山村澎湖縣湖西鄉尖山村29之6號,23.565535,119.66217
澎湖縣,龍門國小禮堂,06-9921202,澎湖縣湖西鄉尖山村澎湖縣湖西鄉尖山村4號,23.566507,119.668999
澎湖縣,湖西社區活動中心,06-9921108,澎湖縣湖西鄉湖西村澎湖縣湖西鄉湖西村11之6號,23.58554,119.658567
澎湖縣,青螺村活動中心,06-9921330,澎湖縣湖西鄉青螺村澎湖縣湖西鄉青螺村1之1號,23.59892,119.647374
澎湖縣,林投村活動中心,06-9921170,澎湖縣湖西鄉林投村澎湖縣湖西鄉林投村12之23號,23.562401,119.642936
澎湖縣,北寮社區活動中心,06-9922121,澎湖縣湖西鄉北寮村澎湖縣湖西鄉北寮村,23.596259,119.672038
澎湖縣,西溪國小視聽教室,06-9921082,澎湖縣湖西鄉西溪村澎湖縣湖西鄉西溪村130號,23.582816,119.641902
澎湖縣,中西社區活動中心,06-9216002,澎湖縣湖西鄉中西村澎湖縣湖西鄉中西村19-1號,23.597522,119.613864
澎湖縣,潭邊社區活動中心,06-9213710,澎湖縣湖西鄉潭邊村澎湖縣湖西鄉潭邊村47號之1,23.594557,119.607245
澎湖縣,鼎灣社區活動中心,06-9214923,澎湖縣湖西鄉鼎灣村澎湖縣湖西鄉鼎灣村37號,23.593041,119.616924
澎湖縣,城北村民眾活動中心,06-9211083,澎湖縣湖西鄉城北村澎湖縣湖西鄉城北村39號,23.565387,119.623614
澎湖縣,湖東社區活動中心,06-9922259,澎湖縣湖西鄉湖東村澎湖縣湖西鄉湖東村54號,23.582114,119.662937
澎湖縣,紅羅社區活動中心,06-9922923,澎湖縣湖西鄉紅羅村澎湖縣湖西鄉紅羅村31之5號,23.587219,119.642512
澎湖縣,隘門社區活動中心,06-9213362,澎湖縣湖西鄉隘門村澎湖縣湖西鄉隘門村28號,23.562852,119.636292
澎湖縣,菓葉健康園區,06-9272162,澎湖縣湖西鄉菓葉村澎湖縣湖西鄉菓葉村171號,23.57982,119.676418
澎湖縣,五德社區暨農漁民活動中心,06-9951009,澎湖縣馬公市五德里97號,23.527481,119.585801
澎湖縣,光榮社區活動中心,06-9263532,澎湖縣馬公市光榮里三多路437號,23.576993,119.570386
澎湖縣,石泉社區活動中心,06-9212101,澎湖縣馬公市石泉里32-1號,23.554887,119.593856
澎湖縣,東文社區暨農漁民活動中心,06-9210124,澎湖縣馬公市東文里文山路59巷5號,23.561299,119.584709
澎湖縣,勞工育樂中心,06-9212680,澎湖縣馬公市案山里澎湖縣馬公市大賢街160號,23.561026,119.580913
澎湖縣,澎湖科技大學學生活動中心,06-9278912,澎湖縣馬公市西衛里澎湖縣馬公市六合路300號,23.577874,119.577385
澎湖縣,興仁社區活動中心,06-9210260,澎湖縣馬公市興仁里33號,23.550446,119.611577
澎湖縣,烏崁里集會所活動中心,06-9212797,澎湖縣馬公市烏崁里105-70號,23.542442,119.615667
澎湖縣,東衛社區活動中心,06-9212752,澎湖縣馬公市東衛里35-1號,23.568384,119.601401
澎湖縣,案山社區暨農漁民活動中心,06-9212700,澎湖縣馬公市案山里51-20號,23.558199,119.577734
澎湖縣,前寮里集會所活動中心,06-9213083,澎湖縣馬公市前寮里31號,23.552354,119.588516
澎湖縣,風櫃社區活動中心,06-9951006,澎湖縣馬公市風櫃里120-1號,23.541969,119.543895
澎湖縣,光華社區活動中心,06-9216028,澎湖縣馬公市光華里241號,23.557182,119.599029
澎湖縣,風櫃國小活動中心,06-9951280,澎湖縣馬公市風櫃里風櫃里66號,23.540499,119.545406
澎湖縣,朝陽里集會所活動中心,06-9260389,澎湖縣馬公市朝陽里朝陽路114號,23.573723,119.575926
澎湖縣,中正國中體育館,06-9211137#40,澎湖縣馬公市光華里光華里101號,23.560641,119.599116
澎湖縣,鎖港社區活動中心,06-9950686,澎湖縣馬公市鎖港里鎖港里633號,23.526167,119.602919
澎湖縣,澎南國中活動中心,06-9951212#29,澎湖縣馬公市五德里五德里41號,23.527104,119.589315
澎湖縣,東衛國小活動中心,06-9213238,澎湖縣馬公市東衛里東衛里170號,23.570817,119.60718
澎湖縣,山水國小活動中心,06-9951004,澎湖縣馬公市山水里山水里140號,23.522397,119.594669
澎湖縣,鐵線社區暨農漁民活動中心,06-9951011,澎湖縣馬公市鐵線里鐵線里4-5號,23.532636,119.598494
澎湖縣,虎井社區暨農漁民活動中心,06-9291012,澎湖縣馬公市虎井里14號,23.486031,119.516392
澎湖縣,西衛社區暨農漁民活動中心,06-9276686,澎湖縣馬公市西衛里西衛里625號,23.585642,119.583107
澎湖縣,文澳國小體育館-地下室桌球教室,06-9212412,澎湖縣馬公市西文里文學路221號,23.564518,119.583207
澎湖縣,興仁國小教室,06-9211443,澎湖縣馬公市烏崁里烏崁里129號,23.549586,119.617733
澎湖縣,桶盤社區暨農漁民活動中心,06-9291250,澎湖縣馬公市桶盤里31-2號,23.511735,119.518252
澎湖縣,安宅社區暨農漁民活動中心,06-9215820,澎湖縣馬公市安宅里48號,23.578225,119.601584
澎湖縣,井垵社區暨農漁民活動中心,06-9953067,澎湖縣馬公市井垵里21號,23.520589,119.576832
澎湖縣,馬公市立幼兒園,06-9274645,澎湖縣馬公市西文里新明路104-14號,23.564931,119.58098
澎湖縣,澎南國中教室,06-9951212#29,澎湖縣馬公市五德里41號,23.527104,119.589315
澎湖縣,嵵裡國小,06-9951332,澎湖縣馬公市嵵裡里114號,23.527151,119.568327
澎湖縣,山水社區暨漁民活動中心,06-9951010,澎湖縣馬公市山水里32-13號,23.515331,119.595097
澎湖縣,馬公國中學生活動中心,06-9263367,澎湖縣馬公市西文里中華路326號,23.570187,119.580986
澎湖縣,文光國中學生活動中心,06-9272992,澎湖縣馬公市光明里文光路17號,23.573573,119.569671
澎湖縣,馬公國小學生活動中心,06-9272165,澎湖縣馬公市光明里明遠路2號,23.571612,119.569233
澎湖縣,中山國小學生活動中心,06-9211342,澎湖縣馬公市案山里25-6號,23.556961,119.582241
澎湖縣,重光里集會所活動中心,06-9273102,澎湖縣馬公市重光里52號,23.584942,119.572233
澎湖縣,石泉國小學生活動中心,06-9210228,澎湖縣馬公市石泉里1號,23.56021,119.5955
澎湖縣,中興國小學生活動中心,06-9272779,澎湖縣馬公市朝陽里光復路186號,23.574923,119.574555
澎湖縣,馬公高中學生活動中心,06-9272342,澎湖縣馬公市朝陽里中華路369號,23.571473,119.580457
澎湖縣,馬公高中體育館,06-9272342,澎湖縣馬公市朝陽里中華路369號,23.571473,119.580457
澎湖縣,中正國小,06-9272758,澎湖縣馬公市中興里民生路38號,23.568017,119.56585
澎湖縣,澎湖縣特殊教育資源中心,06-9274400,澎湖縣馬公市光明里自立路21號,23.572478,119.569008
澎湖縣,桶盤里福海宮,06-9291279,澎湖縣馬公市桶盤里29號,23.511602,119.518163
澎湖縣,澎湖縣中山棒球場,06-9272803,澎湖縣馬公市案山里25-7號,23.556018,119.581205
澎湖縣,赤崁社區活動中心,06-9931008,澎湖縣白沙鄉赤崁村大赤崁35號,23.667368,119.601222
澎湖縣,"白沙國中 多功能體育館",06-9931006,澎湖縣白沙鄉赤崁村大赤崁294號,23.668305,119.597707
澎湖縣,鳥嶼漁民暨社區活動中心,06-9916004,澎湖縣白沙鄉鳥嶼村漁港新村9之2號,23.659485,119.659695
澎湖縣,吉貝社區活動中心,06-9911241,澎湖縣白沙鄉吉貝村吉貝1號之1,23.741367,119.613414
澎湖縣,中屯社區暨漁民活動中心,06-9931877,澎湖縣白沙鄉中屯村中屯58號之1,23.612876,119.60148
澎湖縣,"鎮海國中 學生活動中心",06-9931311,澎湖縣白沙鄉鎮海村鎮海60號,23.644019,119.596638
澎湖縣,講美國小,06-9931268,澎湖縣白沙鄉講美村講美141號之1,23.633035,119.596389
澎湖縣,員貝社區活動中心,06-9932759,澎湖縣白沙鄉員貝村員貝10號之4,23.647684,119.632088
澎湖縣,城前社區活動中心,06-9931985,澎湖縣白沙鄉城前村17-1號,23.626045,119.595502
澎湖縣,港子社區活動中心,06-9931012,澎湖縣白沙鄉港子村54-5號,23.648392,119.599397
澎湖縣,通梁社區活動中心,06-9931009,澎湖縣白沙鄉通梁村通梁村39號,23.656472,119.557558
澎湖縣,講美社區暨漁民活動中心,06-9931013,澎湖縣白沙鄉講美村講美17號之6,23.634125,119.600632
澎湖縣,大倉社區活動中心,06-9932797,澎湖縣白沙鄉大倉村大倉67號,23.617996,119.570336
澎湖縣,中社社區活動中心,06-9991013,澎湖縣望安鄉中社村7鄰61-1號,23.373467,119.49607
澎湖縣,東坪社區活動中心,06-9263829,澎湖縣望安鄉東坪村46-2號,23.256447,119.512217
澎湖縣,東安社區活動中心,06-9991011,澎湖縣望安鄉東安村1鄰17-1號,23.356266,119.502931
澎湖縣,水垵社區活動中心,06-9991872,澎湖縣望安鄉水垵村1鄰1-4號,23.385757,119.49917
澎湖縣,花嶼社區活動中心,06-9991701,澎湖縣望安鄉花嶼村7鄰76-3號,23.399159,119.320911
澎湖縣,望安鄉多功能活動中心,06-9991131,澎湖縣望安鄉西安村西安村36-3號,23.362196,119.498886
澎湖縣,將澳國中風雨教室,06-9902079,澎湖縣望安鄉將軍村12-7號,23.364992,119.525906
澎湖縣,東吉啟明宮,06-9991311,澎湖縣望安鄉東吉村72號,23.254847,119.668887
澎湖縣,西安社區活動中心,06-9991301,澎湖縣望安鄉西安村11鄰26-2號,23.358063,119.497457
澎湖縣,西坪社區活動中心,06-9991613,澎湖縣望安鄉西坪村3鄰12-5號,23.267719,119.509887
基隆市,朝棟里民活動中心,02-24301122#331,基隆市仁愛區朝棟里成功一路133巷5號,25.128591,121.736133
基隆市,仁愛國小,02-24289131#31,基隆市仁愛區和明里仁二路139號,25.127959,121.746008
基隆市,南榮國小,02-24223038#30,基隆市仁愛區德厚里南榮路321號,25.1194,121.7439
基隆市,花崗里活動中心,02-24301122#323,基隆市仁愛區花崗里劉銘傳路11巷24弄3號,25.127213,121.751836
基隆市,光華里民活動中心,02-24301122#311,基隆市仁愛區光華里光一路28號5樓,25.125216,121.736712
基隆市,明德里民活動中心,02-24301122#325,基隆市仁愛區明德里自來街13巷5之2號,25.127624,121.738968
基隆市,同風里民活動中心,02-24301122#331,基隆市仁愛區同風里孝二路39號七樓12室（忠孝大樓）,25.128878,121.739396
基隆市,文昌里民活動中心,02-24301122#325,基隆市仁愛區文昌里孝四路10之1號（陸橋下）,25.130662,121.738521
基隆市,新店里民活動中心,02-24301122#310,基隆市仁愛區新店里孝一路100之1號2樓旁通道,25.128722,121.740571
基隆市,智仁里民活動中心,02-24301122#326,基隆市仁愛區智仁里延平街7號,25.127168,121.748604
基隆市,和明里民活動中心,02-24301122#310,基隆市仁愛區和明里仁二路137巷2弄1之3號,25.126073,121.745785
基隆市,博愛里民活動中心,02-24301122#316,基隆市仁愛區博愛里愛一路8號3樓之7,25.128145,121.740804
基隆市,吉仁里民活動中心,02-24301122#315,基隆市仁愛區吉仁里南新街29之6號,25.123321,121.744242
基隆市,育仁里民活動中心,02-24301122#308,基隆市仁愛區育仁里南榮路269巷28之1號,25.120394,121.743968
基隆市,文安里民活動中心,02-24301122#319,基隆市仁愛區文安里仁五路20號2樓,25.127064,121.741161
基隆市,兆連里民活動中心,02-24301122#309,基隆市仁愛區兆連里獅球路25巷8號,25.125319,121.738854
基隆市,獅球書院聯合里民活動中心,02-24301122#307#309,基隆市仁愛區獅球里獅球路50號,25.125077,121.738584
基隆市,忠勇里民活動中心,02-24301122#324,基隆市仁愛區忠勇里愛五路6巷32號,25.127368,121.745
基隆市,仁愛區公所,02-24301122#602,基隆市仁愛區光華里光一路28號3樓,25.125216,121.736712
基隆市,虹橋水錦聯合里民活動中心,02-24301122#309#323,基隆市仁愛區虹橋里仁二路53號,25.1282,121.7498
基隆市,林泉里民活動中心,02-24301122#324,基隆市仁愛區林泉里復興街60巷2號,25.125316,121.752427
基隆市,玉田里民活動中心,02-24301122#306,基隆市仁愛區玉田里愛四路2巷22之1號,25.127124,121.743778
基隆市,仁德里民活動中心,02-24301122#307,基隆市仁愛區仁德里孝一路82之1號2樓旁通道,25.129646,121.741186
基隆市,福仁里民活動中心,02-24301122#313,基隆市仁愛區福仁里南榮路117巷31弄1號,25.125776,121.743658
基隆市,南榮國中,02-24282188#34,基隆市仁愛區英仁里南榮路319巷36號,25.113088,121.739986
基隆市,新忠勇里民活動中心,02-24301122#324,基隆市仁愛區忠勇里仁三路3巷2弄1之1號,25.127338,121.74456
基隆市,銘傳國中,02-24223120#31,基隆市仁愛區水錦里劉銘傳路132號,25.123721,121.750846
基隆市,堵南國小活動中心,02-24511339,基隆市七堵區堵南里大德路120號,25.083247,121.692171
基隆市,堵南里民活動中心,02-24511868,基隆市七堵區堵南里堵南街20之8號,25.08275,121.687646
基隆市,瑪東里民活動中心,02-24565293,基隆市七堵區瑪東里大同街29-3號,25.121904,121.698404
基隆市,瑪西里民活動中心,02-24553986,基隆市七堵區瑪西里大華三路75之1號,25.128575,121.67743
基隆市,友一里民活動中心,02-24517883,基隆市七堵區友一里華新一路59-1號,25.092074,121.66883
基隆市,復興國小,02-24515601轉30,基隆市七堵區友二里華新二路21號,25.107329,121.665499
基隆市,七堵行政大樓6樓,02-24566171,基隆市七堵區正光里光明路21號6樓,25.097458,121.715826
基隆市,五堵國小活動中心,02-24511457#31,基隆市七堵區堵北里百一街25號,25.079921,121.694269
基隆市,瑪陵國小活動中心,02-24565663#30,基隆市七堵區瑪南里大成街1號,25.10986,121.68989
基隆市,百福里民活動中心,02-24519577,基隆市七堵區百福里實踐路263號,25.088134,121.695004
基隆市,百福國中活動中心,02-24511158#30,基隆市七堵區百福里福五街1號,25.083663,121.698657
基隆市,長興里民活動中心,02-24563563,基隆市七堵區長興里東新街25號,25.094867,121.717284
基隆市,基隆高級商工職業學校,02-24567126#231,基隆市七堵區長興里東新街22號,25.094867,121.717284
基隆市,七堵國小活動中心,"02-24567116 ext.31",基隆市七堵區永平里明德一路184號,25.09775,121.713618
基隆市,自強里民活動中心,02-24569686,基隆市七堵區自強里自強路1號,25.102242,121.712239
基隆市,六堵里民活動中心,02-24514632,基隆市七堵區六堵里工建路104巷17-1號-2號,25.090757,121.701846
基隆市,泰安里民活動中心,02-24522539,基隆市七堵區泰安里泰和街57號,25.086449,121.711415
基隆市,長安里民活動中心,02-24511858,基隆市七堵區長安里長安街31號,25.077095,121.692785
基隆市,永平里民活動中心,02-24566659,基隆市七堵區永平里崇智街13-1號,25.099495,121.713427
基隆市,瑪南里民活動中心,02-24563726,基隆市七堵區瑪南里大華二路11-2號,25.104899,121.693077
基隆市,正光里民活動中心,02-24566171,基隆市七堵區正光里東新街2號之1號3樓,25.0934762,121.7134895
基隆市,友二里民活動中心,02-24517170,基隆市七堵區友二里華新二路35之1號,25.108233,121.665422
基隆市,永安里民活動中心,02-24565283,基隆市七堵區永安里崇孝街48號,25.098268,121.709186
基隆市,富民里民活動中心(新),02-24551799,基隆市七堵區富民里8鄰崇義街11號,25.098735,121.715333
基隆市,正明里民活動中心,02-24569977,基隆市七堵區正明里東新街2號之1號4樓,25.0934762,121.7134895
基隆市,華興國小,02-24512022,基隆市七堵區泰安里泰安路34號,25.087775,121.708025
基隆市,明德國中活動中心,02-24561274,基隆市七堵區長興里東新街20號,25.09362,121.715483
基隆市,長興國小,02-24552096,基隆市七堵區長興里東新街3號,25.0925,121.714059
基隆市,國立基隆特殊教育學校,02-2452-6332#501,基隆市七堵區堵南里堵南街20號,25.08275,121.687646
基隆市,基隆海事活動中心,02-24621602,基隆市中正區海濱里祥豐街246號,25.148029,121.771477
基隆市,港通及正義里民活動中心,02-24284488,基隆市中正區港通里義一路87號7樓之1,25.134696,121.746654
基隆市,碧砂里民活動中心,02-24692155,基隆市中正區碧砂里環港街84號2樓,25.139756,121.793032
基隆市,中濱里民活動中心,02-24620181,基隆市中正區中濱里武昌街70巷23號,25.148482,121.764151
基隆市,砂子里民活動中心,02-24692224,基隆市中正區砂子里調和街3號3樓,25.139081,121.796526
基隆市,八斗里民活動中心,02-24691302,基隆市中正區八斗里八斗街57號,25.143228,121.796674
基隆市,砂灣里民活動中心,02-24626870,基隆市中正區砂灣里祥豐街66號3樓,25.141967,121.763926
基隆市,中砂里民活動中心,02-24628991,基隆市中正區中砂里正豐街50號,25.140626,121.759666
基隆市,社寮里民活動中心,02-24628668,基隆市中正區社寮里和一路155巷14號,25.15461,121.764307
基隆市,建國里民活動中心,02-24620798,基隆市中正區建國里祥豐街467號2樓,25.146035,121.769571
基隆市,八斗高中活動中心,02-24692366#31,基隆市中正區新豐里新豐街100號,25.140059,121.788501
基隆市,中正國小活動中心,02-24223064#30,基隆市中正區中船里中船路36巷4號,25.135677,121.751118
基隆市,中船、正船、入船聯合里民活動中心,02-24633341,基隆市中正區中船里中船路11號2樓,25.137034,121.749666
基隆市,平寮里民活動中心,02-24631305,基隆市中正區平寮里和一路186號,25.155072,121.763819
基隆市,正砂里民活動中心,02-24620298,基隆市中正區正砂里中正路211號,25.143232,121.760955
基隆市,新豐里民活動中心,02-24693885,基隆市中正區新豐里新豐街482號3樓,25.135567,121.785195
基隆市,中正里民活動中心,02-24621889,基隆市中正區中正里中正路656巷146號,25.149546,121.767214
基隆市,八斗子環保公園,"02-24696000 ext.1019",基隆市中正區長潭里北寧路369巷,25.140984,121.799681
基隆市,和平國小活動中心,02-24622106,基隆市中正區社寮里和一路84巷26號,25.155642,121.766088
基隆市,國立臺灣海洋大學,02-24622192#2214,基隆市中正區海濱里北寧路2號,25.150839,121.772593
基隆市,基隆市中正區正濱國民小學,02-24635551,基隆市中正區建國里祥豐街216號,25.14636,121.770413
基隆市,基隆市中正區正濱國民中學,02-24631490#31,基隆市中正區正砂里正榮街88號,25.146231,121.762913
基隆市,基隆市中正區中正國民中學,02-24282191#30,基隆市中正區中船里中船路36巷59號,25.135099,121.753716
基隆市,國立海洋科技博物館,02-24696000,基隆市中正區長潭里北寧路367號,25.140198,121.798852
基隆市,祥豐街68巷底公園,02-24626870,基隆市中正區砂灣里祥豐街68巷137號,25.140298,121.765497
基隆市,八斗子漁港環港街小型公園,02-24633341,基隆市中正區漁港三街80號,25.141935,121.796567
基隆市,真砂里休閒公園,02-24633341,基隆市中正區祥豐街60號,25.141876,121.763659
基隆市,暖東里民活動中心,02-24577684,基隆市暖暖區暖東里東勢街54-10號,25.083295,121.748039
基隆市,碇祥里民活動中心,02-24570118,基隆市暖暖區碇祥里碇內街100號,25.095475,121.75384
基隆市,基隆市暖暖區公所,02-24579121,基隆市暖暖區暖同里東勢街2號,25.100186,121.736014
基隆市,碇安里民活動中心,02-24577135,基隆市暖暖區碇安里源遠路277巷23號,25.099844,121.755543
基隆市,基隆高中,02-24582052,基隆市暖暖區八堵里源遠路20號,25.107683,121.732918
基隆市,碇內國中,02-24586105#31,基隆市暖暖區碇內里源遠路152巷75號,25.099844,121.754001
基隆市,八南里民活動中心,02-24562205,基隆市暖暖區八南里源遠路27號,25.108461,121.731928
基隆市,暖暖里民活動中心,02-24574808,基隆市暖暖區暖暖里暖暖街281巷58號,25.097118,121.735418
基隆市,暖同里民活動中心,02-24573552,基隆市暖暖區暖同里暖暖街16巷41號,25.101545,121.737261
基隆市,碇內里民活動中心,02-24576802,基隆市暖暖區碇內里暖碇路15巷136號,25.09582,121.753761
基隆市,暖西里民活動中心,02-24573552,基隆市暖暖區暖西里東勢街26巷69號,25.095115,121.737984
基隆市,八西里民活動中心,02-24313501,基隆市暖暖區八西里八堵路35-2號,25.110548,121.735698
基隆市,碇和里民活動中心,02-2457-1568,基隆市暖暖區碇和里暖碇路170之1號,25.095874,121.751442
基隆市,碇內15號公園,02-24579121#101,基隆市暖暖區碇祥里碇內街100號,25.095475,121.75384
基隆市,暖暖高中,02-24575534#135,基隆市暖暖區暖中路112號,25.10793,121.737604
基隆市,暖西國小,02-24588583#80,基隆市暖暖區暖西里暖暖街350號,25.093845,121.735197
基隆市,碇內國小,02-24581300,基隆市暖暖區碇內里源遠路258號,25.098099,121.754113
基隆市,暖暖國小,02-24583795#30,基隆市暖暖區暖暖里暖暖街121號,25.100553,121.737156
基隆市,西康里民活動中心,02-24372500,基隆市中山區西康里復興路24號,25.14139,121.727168
基隆市,健民里民活動中心,02-24274905,基隆市中山區健民里健民街5號,25.142323,121.737612
基隆市,通明里民活動中心,02-24255833,基隆市中山區通明里中華路46巷4號,25.148402,121.738422
基隆市,德和里民活動中心,02-24372440,基隆市中山區德和里復興路206號,25.146429,121.726798
基隆市,中山高中活動中心,02-24248191#30,基隆市中山區文化里文化路162號,25.15416,121.73066
基隆市,太白里民活動中心,02-24278898,基隆市中山區太白里光華路7號2樓,25.151792,121.742974
基隆市,新建安民聯合里民活動中心,02-24248836,基隆市中山區安民里新民路37號,25.130913,121.736037
基隆市,中和國小教室,"02-24371751 ext.30",基隆市中山區中和里中和路64號,25.146162,121.720382
基隆市,德安里民活動中心,02-24374723,基隆市中山區德安里復興路259巷1之1號,25.149884,121.726404
基隆市,仙洞國小活動中心,"02-24223031 ext.30",基隆市中山區仙洞里仁安街141號,25.14731,121.746616
基隆市,仙洞里民活動中心,09-20903890,基隆市中山區仙洞里太白街2之3號,25.14772,121.746381
基隆市,中山國小活動中心,"02-24223053 ext.30",基隆市中山區居仁里通仁街28號,25.145886,121.737746
基隆市,西定里民活動中心,02-24285107,基隆市中山區西定里西定路230號三樓,25.137118,121.732249
基隆市,民治里民活動中心,02-24288021,基隆市中山區民治里中山一路219號一樓,25.13446,121.739483
基隆市,通化里民活動中心,02-24225977,基隆市中山區通化里復旦路10號,25.145482,121.739315
基隆市,中山里民活動中心,02-24226871,基隆市中山區中山里中山一路219號二樓,25.134269,121.739363
基隆市,文化里民活動中心,09-22571251,基隆市中山區文化里文化路161巷44之5號,25.153511,121.731671
基隆市,西華里民活動中心,02-24282527,基隆市中山區西華里西定路102號,25.133618,121.735265
基隆市,中和里民活動中心,02-24370893,基隆市中山區中和里中平街95號,25.141774,121.722537
基隆市,協和里民活動中心,02-24276688,基隆市中山區協和里協和街150號,25.157108,121.734427
基隆市,中山高中分部活動中心,"02-24242802 ext.20",基隆市中山區仁正里中山二路105巷144號,25.140542,121.734973
基隆市,中興里民活動中心,02-24282920,基隆市中山區中興里中山二路11號,25.137087,121.740804
基隆市,居仁里民活動中心,02-24222301,基隆市中山區居仁里通仁街162號,25.143992,121.734534
基隆市,仁正里民活動中心,02-24231711,基隆市中山區仁正里中山二路109巷13號,25.14072,121.738691
基隆市,大慶活動中心,02-24366489,基隆市中山區和慶里中和路168巷10弄37號,25.150977,121.715273
基隆市,新安平里民活動中心,02-24235071,基隆市中山區安平里安一路16號,25.131554,121.737223
基隆市,安平里民活動中心,02-24235071,基隆市中山區安平里中山一路91號,25.131163,121.737369
基隆市,中山區公所B1及B2,02-24232181#407,基隆市中山區文化里文化路168號B1及B2,25.152835,121.729433
基隆市,仁正公園,02-24231711,基隆市中山區仁正里中山二路105巷78之1號後方,25.1402,121.737815
基隆市,通明親子公園,02-24255833,基隆市中山區通明里中華路46巷4號前,25.148402,121.738422
基隆市,協和親子公園,02-24276688,基隆市中山區協和里文化路188號對面,25.154199,121.733609
基隆市,武崙里民活動中心,02-24301038,基隆市安樂區武崙里基金一路135巷21弄18號,25.139766,121.709622
基隆市,興寮里民活動中心,02-24329977,基隆市安樂區興寮里基隆市安樂區基金一路41號,25.135971,121.720253
基隆市,內寮里民活動中心,02-24327738,基隆市安樂區內寮里基隆市安樂區武聖街九號,25.156828,121.696422
基隆市,長樂國小餐廳旁空間,02-24323252#31,基隆市安樂區五福里基隆市安樂區樂利三街30巷123號,25.126042,121.711619
基隆市,干城里民活動中心,02-24237172,基隆市安樂區干城里基隆市安樂區安一路278巷31之1號,25.132439,121.729598
基隆市,外寮里民活動中心,02-24335651,基隆市安樂區外寮里基隆市安樂區基金一路129巷6-1號,25.138197,121.713342
基隆市,壯觀里民活動中心,02-24324741,基隆市安樂區壯觀里基隆市安樂區樂利二街62巷282號地下層,25.1213,121.715491
基隆市,長樂國小活動中心,02-24323252#31,基隆市安樂區長樂里基隆市安樂區樂利三街30巷123號,25.12961,121.718055
基隆市,中崙里民活動中心,02-24310558,基隆市安樂區中崙里基隆市安樂區基金二路三巷三號,25.143024,121.702299
基隆市,安樂區公所二樓禮堂,"02-24312118 ext.101",基隆市安樂區鶯歌里基隆市安樂區安樂路二段一六四號二樓,25.12103,121.723204
基隆市,鶯歌里民活動中心,02-24319835,基隆市安樂區鶯歌里基隆市安樂區安樂路二段一六四號九樓,25.12103,121.723204
